HUB7-201,3201F9557C2F,DSB Arboretum,M3tz_63R,Playstation,Normal,912,2023/05/16
HUB7-201,3201F9557C2F,Nanite Necessities Mall,Lokaal,Steam,Normal,234,2023/05/11
HUB7-201,5201F9557C2F,Deep Space Botanicals HQ,M3tz_63R,Playstation,Normal,955,2023/04/19
HUB7-201,3201F9557C2F,Ships'n'Giggles Mall shop,SlimeyDan,Steam,Normal,116,2023/03/11
HUB7-201,1201F9557C2F,Depot and Farm,GHOSTDOG419,Xbox,Normal,"2,398",2022/12/08
HUB7-201,3201F9557C2F,<IMG>INVCARGO<><VISOR> Galactic Hub Mall,Syn1334,Playstation,Normal,"1,335",2022/11/19
HUB7-201,3201F9557C2F,Ultra's Super Shop,Ultragamer8017,Xbox,Normal,341,2022/11/16
HUB7-201,3201F9557C2F,Rovian Colony,DANdannyDAN9529,Xbox,Normal,388,2022/11/14
HUB7-201,3201F9557C2F,Tech Top Mall,IncineroarIron,Xbox,Normal,45,2022/11/06
HUB7-201,3201F9557C2F,DC Mall Spot,Eight_of_Dragons,Steam,Normal,25,2022/11/06
HUB7-201,6201F9557C2F,<IMG>FRIGMINE<><VISOR> Production Dome 04,Syn1334,Playstation,Normal,"2,988",2022/09/25
HUB7-201,6201F9557C2F,Towelwy Colony,NecroMachina,Xbox,Creative,51,2022/09/22
HUB7-201,5201F9557C2F,<IMG>FRIGMINE<><VISOR> Production Dome 01,Syn1334,Playstation,Normal,924,2022/08/16
HUB7-201,2201F9557C2F,<IMG>FRIGMINE<><VISOR> Production Dome 03,Syn1334,Playstation,Normal,"2,775",2022/08/15
HUB7-209,1209F9557C2F,Starship,TimelyKnight391,Xbox,Normal,11,2023/05/03
HUB7-209,4209F9557C2F,Base de Wubiggini,GANGSTERS BR,Xbox,Creative,765,2021/03/18
HUB7-211,1211F9557C2F,Poseidon's Bay,Cubas93,GOG,Normal,120,2021/03/19
HUB7-211,1211F9557C2F,Enkri Colony,CaptPausert,Playstation,Normal,204,2020/03/12
HUB7-213,1213F9557C2F,The Pirates Porthole,zipzippa,Playstation,Normal,"1,385",2023/05/20
HUB7-213,5213F9557C2F,Exalta Base,raverbane,Steam,Normal,66,2020/10/24
HUB7-219,2219F9557C2F,Hadakot Colony,PosingDoubloon,Xbox,Creative,38,2021/06/12
HUB7-219,2219F9557C2F,Underwater gardens,CorvusCorax_668,Playstation,Normal,447,2021/06/09
HUB7-21D,121DF9557C2F,Elwyen Mansion,mrdood999,Playstation,Creative,317,2021/08/19
HUB7-21D,321DF9557C2F,Thule Station,mrdood999,Playstation,Creative,382,2021/03/28
HUB7-21E,121EF9557C2F,[HUB] Invader's Sodium Mine,"Tim ""Tool Man"" Taylor",Steam,Normal,426,2023/03/15
HUB7-21F,221FF9557C2F,1st diplo @dtm,DontTryMe-93,Playstation,Normal,36,2021/12/26
HUB8-1,1001F9556C2F,Hub8 Portal Base,OGCarrington,Playstation,Normal,11,2023/05/22
HUB8-1,2001F9556C2F,HUB8-1 Portal Lookout,Kilbo Fragginz,Steam,Survival,45,2021/10/23
HUB8-1,1001F9556C2F,Puesto de investigacion [EC1] FD,Flair Dreamer,Steam,Survival,81,2021/04/18
HUB8-1,2001F9556C2F,Hub8 portal,Gold_JuJu_Candy,Playstation,Normal,30,2021/02/22
HUB8-2,4002F9556C2F,Sibaddo 개척지,dklove78,Steam,Normal,25,2023/09/24
HUB8-5,1005F9556C2F,Diusing Colony,CaptainElectron,Steam,Normal,289,2021/10/03
HUB8-7,3007F9556C2F,Starship,Titter2,Xbox,Normal,"1,717",2020/03/26
HUB8-8,2008F9556C2F,Reach's Point,ReachDJz,Playstation,Normal,59,2018/11/16
HUB8-A,500AF9556C2F,Cosmic Bird,Humbrd101,Playstation,Normal,372,2023/09/29
HUB8-A,300AF9556C2F,Iteration Generator,Betelgeusean,Xbox,Normal,"1,731",2023/08/28
HUB8-A,500AF9556C2F,Museum Base GH,pb849,Playstation,Normal,18,2022/09/24
HUB8-A,500AF9556C2F,Biorixha Cliffside Diplos,blacksweatertime,Playstation,Normal,79,2022/08/28
HUB8-A,500AF9556C2F,Marrimanu - The Great Banyen Tree,MrJukes,Xbox,Normal,"3,000",2022/05/20
HUB8-A,500AF9556C2F,Museam Airport and Gardens,Indopan,Steam,Normal,"1,702",2022/04/13
HUB8-A,500AF9556C2F,The Museum of Simulated Art,ricco-gonzalo,Playstation,Normal,"2,445",2022/04/03
HUB8-A,500AF9556C2F,Diplo Paradise,stafford2004,Steam,Normal,113,2022/03/24
HUB8-A,500AF9556C2F,Esapi-Toded Base,Rather Be Fishin,Steam,Normal,237,2022/03/21
HUB8-A,500AF9556C2F,Museum Patron's Lounge,DrPrime8,Steam,Normal,49,2022/03/11
HUB8-A,500AF9556C2F,Little wonderland,delysidkid23,Playstation,Normal,259,2022/01/29
HUB8-A,500AF9556C2F,Isdoraijung Hub Embassy,Krentebol01,Playstation,Normal,199,2022/01/08
HUB8-A,500AF9556C2F,Nayand Settlement 2,bamfwalrus,Steam,Normal,168,2021/10/28
HUB8-A,500AF9556C2F,Diplo Gate GetAway,mikedicks83,Steam,Normal,301,2021/10/24
HUB8-A,100AF9556C2F,Hell,RevanTSL,Xbox,Normal,81,2021/09/15
HUB8-A,500AF9556C2F,JG • HUB8 Outpost,JulesGrey,Xbox,Normal,253,2021/04/05
HUB8-A,500AF9556C2F,Magic Base,martijn.vandenhouten,Steam,Survival,874,2021/02/01
HUB8-A,500AF9556C2F,The Sandcastle (WIP),Jayson1983,Playstation,Normal,58,2021/02/18
HUB8-A,500AF9556C2F,Mickie Colony,captainluckyjay,Playstation,Normal,"1,649",2020/12/21
HUB8-B,500BF9556C2F,Trippton  Station,JakeDaBaked1,Playstation,Normal,"1,175",2023/05/20
HUB8-B,500BF9556C2F,Triptastic portal (Down the hill),WikcidKlown9,Playstation,Normal,14,2023/05/07
HUB8-B,500BF9556C2F,Trippton Salt Mines,MallowHippy,Playstation,Normal,443,2022/09/26
HUB8-B,500BF9556C2F,SkysWaterFront,Sky-Hates-You,Playstation,Normal,182,2021/04/23
HUB8-F,300FF9556C2F,Posto avançado de Hippine,Daniel M840,Xbox,Survival,10,2020/01/03
HUB8-10,1010F9556C2F,HUB8-10 Portal Lookout,Kilbo Fragginz,Steam,Survival,116,2021/11/08
HUB8-15,1015F9556C2F,Korvax language hunt,Booker905,Playstation,Normal,15,2023/06/30
HUB8-16,3016F9556C2F,Orinos Outpost,zer0cat6,Xbox,Normal,888,2023/03/12
HUB8-1A,401AF9556C2F,Aguelyn-Usal Base,alienrobotwizard,Steam,Normal,247,2020/08/18
HUB8-1B,101BF9556C2F,Base de Ryennin,calrissians,Playstation,Normal,231,2020/10/24
HUB8-1F,501FF9556C2F,Hawky's Paradise,Hawky83,Steam,Normal,256,2019/06/09
HUB8-1F,501FF9556C2F,Isle d'Glitch,Black Cat Lair,Xbox,Normal,500,2020/02/04
HUB8-20,1020F9556C2F,HUB8-20 Portal Lookout,Kilbo Fragginz,Steam,Survival,93,2022/04/16
HUB8-21,1021F9556C2F,Living Ship,DeathSniper8429,Xbox,Normal,102,2023/06/03
HUB8-21,1021F9556C2F,Ravnved Living Sjel Portal,Evolution_Artist,Steam,Normal,53,2022/11/04
HUB8-21,1021F9556C2F,Astria Porta Euclid,Regor_24,Playstation,Creative,11,2022/09/12
HUB8-21,1021F9556C2F,Rando Base 2,Kaydo,Steam,Normal,18,2022/01/30
HUB8-24,2024F9556C2F,Hindu Kush Mountain Hut,JakeDaBaked1,Playstation,Normal,342,2023/05/15
HUB8-24,2024F9556C2F,Mallow's Stellar Emporium,MallowHippy,Playstation,Normal,663,2021/04/12
HUB8-24,4024F9556C2F,THE Lab,TreesAblaze420,Playstation,Normal,709,2018/08/24
HUB8-24,2024F9556C2F,Portal,Tenderlute,Playstation,Normal,138,2018/08/08
HUB8-28,2028F9556C2F,[GH] Hedron Collider Arena,InstaKibs,Playstation,Normal,"1,063",2021/11/23
HUB8-28,2028F9556C2F,Edenhamp Colony,Kibbles,Steam,Normal,235,2019/02/25
HUB8-2A,102AF9556C2F,Socatia Base,Lt ShinyS1des,Xbox,Creative,24,2021/06/06
HUB8-2D,202DF9556C2F,Cloud Temple Arena,GizmoKhan,Steam,Normal,965,2022/08/16
HUB8-35,2035F9556C2F,Ifton Outpost,OafSmash,Playstation,Normal,86,2020/03/28
HUB8-36,5036F9556C2F,Hiriman Base,StarFi3nd_,Playstation,Normal,124,2023/09/16
HUB8-36,3036F9556C2F,White Silver Royal Euclid,SLVS7R,Steam,Normal,36,2023/02/05
HUB8-36,3036F9556C2F,Mine de dioxite,Alexx6728,Xbox,Normal,56,2022/10/29
HUB8-36,3036F9556C2F,Huforatyne Base,sprentice,Steam,Normal,20,2021/07/17
HUB8-3B,103BF9556C2F,Eagle IX,Delta_Tesseract,Playstation,Normal,19,2019/02/06
HUB8-3B,403BF9556C2F,|FSM| - Flying Spaghetti Monster Arena,ArsenaLC,Playstation,Normal,"1,522",2019/02/04
HUB8-3D,403DF9556C2F,Underwater Refuge,Froznbl00d,Xbox,Creative,103,2021/03/13
HUB8-3D,203DF9556C2F,Racecourses,fistfullofterry,Xbox,Normal,124,2020/04/07
HUB8-3F,203FF9556C2F,Cold sity,Alex1kmo,Xbox,Survival,59,2020/12/18
HUB8-40,1040F9556C2F,Jonathan,Kiljarus,Xbox,Creative,102,2020/12/29
HUB8-40,4040F9556C2F,Hub 1,Grymmlee,Xbox,Normal,19,2020/10/10
HUB8-40,4040F9556C2F,Centerpoint Station Mk II,Quetzali,Steam,Normal,814,2020/09/24
HUB8-45,4045F9556C2F,Airnaka - Sky Port,Alistor223,Playstation,Normal,"1,110",2019/04/14
HUB8-47,2047F9556C2F,Sogramskeheart Outpost,Sirloin,Steam,Normal,396,2021/11/01
HUB8-47,1047F9556C2F,Gojo Trading Post,Sirloin,Steam,Normal,37,2021/10/29
HUB8-48,6048F9556C2F,Outpost Beta-Hub,Ashxy_Wolf,Steam,Normal,14,2023/06/04
HUB8-4C,204CF9556C2F,Portal De Mendoza,Juan_Mendoza_21,Playstation,Permadeath,42,2022/05/01
HUB8-53,2053F9556C2F,tour de verts,Ltn_tobeuls,Steam,Normal,51,2022/02/25
HUB8-53,4053F9556C2F,Skybase Beta (LOW-G),WARmonger69420,Playstation,Normal,620,2020/03/03
HUB8-54,4054F9556C2F,Argard Colony,Dawg1,Playstation,Normal,276,2021/02/18
HUB8-56,5056F9556C2F,Kupferanlage,hippie96,Steam,Normal,158,2022/05/01
HUB8-56,2056F9556C2F,Ferritanlage,hippie96,Steam,Normal,376,2022/04/30
HUB8-57,1057F9556C2F,GHEC Forward Base HUB8-57,Kilbo Fragginz,Steam,Survival,264,2021/09/18
HUB8-5B,305BF9556C2F,HUB8-05B Moonbase,elmerano,Steam,Normal,52,2020/10/13
HUB8-5C,205CF9556C2F,LS Jumper,Uziel,Steam,Normal,14,2023/03/12
HUB8-5C,205CF9556C2F,Living Ship: Emvaba EZ4,Black Bird 994,Xbox,Normal,29,2022/08/12
HUB8-5C,205CF9556C2F,Living Ship Location?,Dagger,Steam,Normal,27,2022/08/03
HUB8-5D,505DF9556C2F,Vacation Home,Needlesspro,Playstation,Normal,559,2021/06/13
HUB8-5E,305EF9556C2F,HUB8-05E Moonbase,Elmerano,Steam,Normal,38,2020/10/20
HUB8-61,2061F9556C2F,[RCP8]DF7:113,pch13,Steam,Normal,95,2023/06/02
HUB8-61,2061F9556C2F,[RCP-8]DF2:118,Augment Echo,Xbox,Normal,39,2022/04/26
HUB8-61,2061F9556C2F,RCP-8 [GHDF:115],Grimr0c,Xbox,Normal,44,2021/04/21
HUB8-61,2061F9556C2F,Badger RCP8,Badger,Steam,Normal,30,2020/08/13
HUB8-61,2061F9556C2F,[RCP8]ADM:80,ardyalligan,Steam,Normal,180,2020/06/11
HUB8-61,2061F9556C2F,RCP-8,||Dima||,Steam,Normal,31,2020/08/08
HUB8-61,2061F9556C2F,RCP8-DF2:59,Corvus,Steam,Normal,31,2020/08/05
HUB8-61,2061F9556C2F,Aquely Colony,Polemarch,Steam,Normal,38,2020/07/31
HUB8-61,2061F9556C2F,„Droch-Epot“-Außenposten,SynthezikZ,Steam,Normal,370,2020/03/29
HUB8-61,2061F9556C2F,Tatunge Base,FIBS,Steam,Normal,55,2020/02/11
HUB8-61,2061F9556C2F,[RCP8] PO-1:103,Flying_Viking,Steam,Normal,48,2020/01/20
HUB8-61,2061F9556C2F,[RCP-8]SC-2:92,Sargon The Grape,Steam,Normal,59,2020/01/16
HUB8-61,2061F9556C2F,[RCP8]PO-1:90,Seraphim Risen,Steam,Normal,29,2019/12/01
HUB8-61,2061F9556C2F,[RCP08] SC2-97,SelenianRanger,Steam,Normal,201,2019/12/01
HUB8-63,1063F9556C2F,GA6 Garasumi Exotic ship hunting platform,l3lueFIame,Playstation,Normal,100,2023/03/19
HUB8-63,3063F9556C2F,Trading Post Rest Stop,NewSnowfall,Xbox,Normal,146,2023/01/20
HUB8-63,5063F9556C2F,STARSHIP 1,Kookoo,Steam,Normal,10,2022/07/29
HUB8-63,2063F9556C2F,Garasumi Exotic TP,xAbruptioNx,Xbox,Normal,24,2022/02/03
HUB8-63,5063F9556C2F,Portal loc 1,Lees Tree,Steam,Normal,13,2021/06/18
HUB8-63,1063F9556C2F,Dims Dimma Dome,SlaughterKitten7,Playstation,Normal,13,2021/06/15
HUB8-64,3064F9556C2F,Spyro Planet,Xedrik,Steam,Normal,70,2022/11/13
HUB8-65,4065F9556C2F,The Cave,Ten-Tailed-Beast,Playstation,Normal,354,2020/12/16
HUB8-69,4069F9556C2F,Ferrite magnetiser classe s,beuz06410,Xbox,Permadeath,98,2021/05/20
HUB8-69,3069F9556C2F,Puerto Rico Nation (PRN),Luivision,Playstation,Normal,32,2020/10/08
HUB8-6B,106BF9556C2F,Lost Manor,OhNo-You-Died,Playstation,Normal,488,2022/07/30
HUB8-6B,106BF9556C2F,Hostel Grill & Lounge,FEMME_FATALE727,Playstation,Normal,838,2021/11/25
HUB8-6B,106BF9556C2F,Halloween base. Have fun,Carioquensi,Xbox,Survival,621,2021/11/06
HUB8-6B,106BF9556C2F,Waffo Base,mojo,Steam,Normal,191,2021/11/02
HUB8-6B,106BF9556C2F,Hall of Terrors,Bon117,Playstation,Normal,643,2021/10/30
HUB8-6B,106BF9556C2F,Echo's <RED>Abandoned Hollow<>,Augment Echo,Xbox,Normal,239,2021/10/24
HUB8-6C,106CF9556C2F,HUB8 Arena Access,THE PILOT HAZE,Xbox,Normal,27,2020/05/22
HUB8-6D,106DF9556C2F,EiCave,shadow2506X,Xbox,Normal,588,2023/08/09
HUB8-70,5070F9556C2F,Sentinel Bunker,Ssegrum,Playstation,Normal,117,2023/04/19
HUB8-70,2070F9556C2F,Raquayot Outpost,Cheburashka,Steam,Normal,17,2023/01/16
HUB8-70,1070F9556C2F,Hesmod-Yeval Colony,kamandi,Steam,Normal,118,2022/11/20
HUB8-71,3071F9556C2F,Stormless purplesky greenishgrass orange,Phaedrus29,Playstation,Normal,11,2020/02/12
HUB8-73,2073F9556C2F,"Uchuo-Mazu crash site, portal, & gift shop",BytorNC,Playstation,Normal,838,2022/04/08
HUB8-73,6073F9556C2F,Flora Research Station Xanadu,BytorNC,Playstation,Normal,"1,396",2022/04/08
HUB8-75,1075F9556C2F,Hub purple sky mountains storms,Phaedrus29,Playstation,Normal,11,2020/01/04
HUB8-79,2079F9556C2F,Hub base,Amack65,Playstation,Normal,579,2022/04/20
HUB8-7A,107AF9556C2F,Ice Wall,Emrys80,Playstation,Normal,23,2020/01/26
HUB8-7F,607FF9556C2F,Portal II,SEYFUALY,Playstation,Normal,26,2023/02/06
HUB8-7F,607FF9556C2F,PORTAL CLARE,Satangos,Steam,Normal,26,2022/06/05
HUB8-7F,607FF9556C2F,Water based,mugen4lyf,Playstation,Normal,27,2022/05/06
HUB8-81,4081F9556C2F,Indium Mining,kazmattay22,Steam,Normal,452,2023/03/25
HUB8-81,1081F9556C2F,Space Rock Hut,anonymoustallguy,Steam,Normal,27,2023/03/25
HUB8-81,3081F9556C2F,Nave Quente,ilosamart,Playstation,Normal,71,2022/05/15
HUB8-81,2081F9556C2F,Shattered Settlement,JMAN925,Playstation,Normal,745,2018/10/20
HUB8-81,1081F9556C2F,Cokentig Settlement,JMAN925,Playstation,Normal,"1,486",2018/10/08
HUB8-81,4081F9556C2F,Loworlea Settlement,JMAN925,Playstation,Normal,939,2018/09/16
HUB8-89,3089F9556C2F,Reprie-Azaz Colony,Handyrandy11483,Xbox,Creative,189,2021/06/07
HUB8-8A,308AF9556C2F,StSheebz Crystal Flesh,StSheebz,Steam,Normal,28,2023/06/27
HUB8-8A,108AF9556C2F,Geletuchl基地,Jungleduke,Steam,Normal,312,2021/01/07
HUB8-8A,108AF9556C2F,JI DI,tumi,Steam,Normal,239,2021/01/06
HUB8-96,1096F9556C2F,Noake Colony Trade Post,BRITISH PORK,Xbox,Normal,63,2023/08/06
HUB8-96,3096F9556C2F,Low gravity Base,DABBIN__UNICORN,Playstation,Normal,39,2021/02/28
HUB8-99,6099F9556C2F,Pano THR Pavillion,Evpraksiya,Steam,Normal,664,2020/10/10
HUB8-9C,209CF9556C2F,TP to portal Here!,oojima,Steam,Creative,10,2021/06/10
HUB8-9D,109DF9556C2F,Sehar's gravity will,Satestoker,Xbox,Normal,10,2023/05/23
HUB8-9E,509EF9556C2F,Vizinho,ilosamart,Playstation,Normal,130,2022/05/23
HUB8-9E,509EF9556C2F,Inshala,andriafloor,Playstation,Normal,903,2022/05/22
HUB8-9E,309EF9556C2F,Base de Kavar-Zona,andriafloor,Playstation,Normal,32,2022/04/23
HUB8-9E,509EF9556C2F,indium farm 3,Trobbal,Steam,Normal,266,2020/10/09
HUB8-A2,40A2F9556C2F,#2,Phaedrus29,Playstation,Normal,23,2021/04/09
HUB8-A2,40A2F9556C2F,#2,TPHaze12,Xbox,Normal,24,2020/11/30
HUB8-A6,20A6F9556C2F,Witch Dragon,ruisu1357,Playstation,Normal,"1,910",2023/09/11
HUB8-A6,20A6F9556C2F,Sleepy Hallows,asher1821,Playstation,Normal,879,2023/09/05
HUB8-A6,20A6F9556C2F,I voted for Kodos,Blarg Blargety,Steam,Normal,372,2022/08/06
HUB8-A6,20A6F9556C2F,treehouse,remina,Steam,Normal,"1,125",2022/06/13
HUB8-A6,20A6F9556C2F,The Haunted House,Krentebol01,Playstation,Normal,449,2021/10/23
HUB8-A6,20A6F9556C2F,N 42 Fa Cesonvill REGUL 138,REGUL,Steam,Normal,252,2021/05/25
HUB8-A6,20A6F9556C2F,No Man's Cube,Dellers,Steam,Normal,"2,992",2021/04/28
HUB8-A6,20A6F9556C2F,Curwen Mansion,Lemunde,Steam,Survival,298,2020/10/31
HUB8-A6,20A6F9556C2F,The Hangman's Charyou Tree,Nirrot,Steam,Normal,469,2020/10/28
HUB8-A6,20A6F9556C2F,Nest of Torment,Revolveri,Playstation,Normal,372,2020/10/27
HUB8-A6,20A6F9556C2F,Kodos n Kang,gashopper,Playstation,Normal,257,2020/10/16
HUB8-A6,20A6F9556C2F,The haunted  Treehouse(Under construction),KUSH_707,Playstation,Normal,431,2020/10/19
HUB8-A6,20A6F9556C2F,vampy's horrific Treehouse of horrificness,Vampy,Steam,Normal,133,2020/10/16
HUB8-A6,20A6F9556C2F,Death Row,MadameG420,Playstation,Normal,869,2020/10/13
HUB8-A6,20A6F9556C2F,The Pit Fahl,bcsmb35,Playstation,Normal,63,2020/10/13
HUB8-A6,20A6F9556C2F,FreeHongKong,hihater77,Steam,Normal,946,2020/10/13
HUB8-A6,20A6F9556C2F,[GH] TOH-PC,Kibbles,Steam,Normal,14,2020/10/08
HUB8-A6,20A6F9556C2F,Oak Haven Hallows,RagemKagem,Playstation,Normal,502,2020/10/10
HUB8-A6,20A6F9556C2F,Halloween Colony,Boo24P,Playstation,Normal,305,2020/10/10
HUB8-A6,20A6F9556C2F,JazzGoose's Abandoned Outpost,JazzGoose,Playstation,Normal,107,2020/10/10
HUB8-A6,20A6F9556C2F,Plant 42,<GREEN> The_Big_J,Steam,Normal,284,2020/10/10
HUB8-A6,20A6F9556C2F,Treehouse of Horror base,Phaedrus29,Playstation,Normal,11,2020/09/30
HUB8-AA,40AAF9556C2F,Giulestiopolis,Jalonul,Xbox,Survival,170,2020/12/01
HUB8-AF,10AFF9556C2F,Silver Extraction,picaNetu,Steam,Normal,22,2020/04/06
HUB8-AF,20AFF9556C2F,Rytone Radon Farm,sebijack,Steam,Normal,320,2020/04/01
HUB8-B0,50B0F9556C2F,Freighter Base,Just.Kevin,Steam,Normal,314,2023/04/23
HUB8-B0,50B0F9556C2F,Dougla 개척지,TANOSHI3344,Xbox,Normal,11,2022/08/03
HUB8-B0,50B0F9556C2F,Sols,MajesticCheddar,Xbox,Normal,16,2021/02/10
HUB8-B6,30B6F9556C2F,Zantha Act-Cop Foundry,jpfetz,Playstation,Permadeath,232,2021/02/18
HUB8-B6,10B6F9556C2F,Elk Colony [Sulphurine],MulletPullet,Playstation,Normal,301,2019/09/04
HUB8-BA,40BAF9556C2F,Bukava Hub-8 Settlement,jpfetz,Playstation,Permadeath,"1,024",2021/05/15
HUB8-BF,50BFF9556C2F,二氧化物,墨苏12138,Steam,Normal,319,2022/07/05
HUB8-C0,20C0F9556C2F,Arquipelago da Macedonia,MaCeDo,Steam,Normal,651,2020/03/06
HUB8-C0,40C0F9556C2F,XenoPhoenix's Moonbase,XenoPhoenix,Steam,Normal,241,2019/08/23
HUB8-C0,20C0F9556C2F,XenoPhoenix's Home Base,XenoPhoenix,Steam,Normal,108,2019/08/22
HUB8-C1,20C1F9556C2F,Salvage Camp,robLONGer,Xbox,Normal,37,2023/03/10
HUB8-C2,30C2F9556C2F,Doughnut Central,BytorNC,Playstation,Normal,267,2022/06/17
HUB8-C7,10C7F9556C2F,Airnaka TP-C7,ardyalligan,Steam,Normal,18,2019/09/03
HUB8-CB,30CBF9556C2F,Merry Xmas [GHBG],GeckoGT,Steam,Normal,"1,771",2020/12/13
HUB8-CB,30CBF9556C2F,Festivus Portal,ardyalligan,Steam,Normal,38,2020/12/11
HUB8-CD,10CDF9556C2F,Paradise Falls Portal Outpost,sebijack,Steam,Normal,38,2020/03/19
HUB8-CD,10CDF9556C2F,Skypost,GreaseMac,Xbox,Normal,617,2020/02/27
HUB8-CE,40CEF9556C2F,Listening Post 8,Black Cat Lair,Xbox,Normal,98,2019/04/14
HUB8-D0,10D0F9556C2F,Olosanj Base,Nightstalker SP,Xbox,Normal,18,2020/03/08
HUB8-D2,10D2F9556C2F,HTGV Diego Monolith Outpost,pbjones,Steam,Normal,28,2022/07/31
HUB8-D2,20D2F9556C2F,Boreas Colony,skye388,Playstation,Normal,24,2022/07/06
HUB8-D3,20D3F9556C2F,ChuanSongM-1,Carassin doré,Steam,Permadeath,20,2021/01/29
HUB8-D8,20D8F9556C2F,Zezius-Gurj Outpost,Monika,Steam,Normal,16,2020/07/12
HUB8-E7,20E7F9556C2F,Hub bright red grass storms?,Phaedrus29,Playstation,Normal,11,2020/01/04
HUB8-E8,10E8F9556C2F,Yexisrae-Nicit Colony,Tombston3_dj,Playstation,Creative,87,2019/02/10
HUB8-E9,10E9F9556C2F,Blacks AI Mine,Black Cat7243,Xbox,Normal,632,2022/05/14
HUB8-E9,10E9F9556C2F,EH Industries Resource Outpost Gamma,Pfutzman,Playstation,Normal,32,2020/04/27
HUB8-E9,10E9F9556C2F,Hub8 A.I. Mine,bigdcaughman,Playstation,Normal,422,2019/12/28
HUB8-EA,30EAF9556C2F,Portal site GH,DeadfaceKingsman,Playstation,Normal,91,2023/03/07
HUB8-EA,50EAF9556C2F,Idruth Colony,rasnology,Xbox,Permadeath,70,2022/11/15
HUB8-EA,20EAF9556C2F,Portal Base,Col B4iT3dSn4R3,Xbox,Normal,71,2022/01/14
HUB8-EA,20EAF9556C2F,HUB8-EA White Hauler(radon),docjay,Steam,Normal,11,2020/04/26
HUB8-EA,20EAF9556C2F,Salvaged tech x 5,amigatomte,Steam,Normal,48,2018/09/03
HUB8-EA,10EAF9556C2F,Portal 48+8,xFlyingMike,Xbox,Normal,118,2018/10/23
HUB8-EA,10EAF9556C2F,Emyazal-Nedhu Colony,deathcries27,Playstation,Normal,1,2018/09/20
HUB8-EA,20EAF9556C2F,White Wing,AccursedImmortal,Playstation,Normal,1,2018/08/15
HUB8-EC,30ECF9556C2F,Colonia de Kallant-Aeth,heydrich76,Playstation,Normal,19,2023/08/07
HUB8-EC,20ECF9556C2F,Venator Hoshun X,Opticprism,Playstation,Normal,81,2022/08/20
HUB8-EE,10EEF9556C2F,Demron,MulletPullet,Playstation,Normal,427,2019/08/25
HUB8-EF,10EFF9556C2F,Colônia de Ravits,andriafloor,Playstation,Normal,351,2022/10/23
HUB8-EF,30EFF9556C2F,Hub Farm,Titter2,Xbox,Normal,"1,258",2019/12/30
HUB8-F4,20F4F9556C2F,cool inverted planet,Dahunterboiii,Xbox,Normal,14,2023/02/10
HUB8-F7,30F7F9556C2F,Activated indium farm - 1,Trobbal,Steam,Normal,635,2020/10/09
HUB8-F8,10F8F9556C2F,Farm(test),RedBlazeXIII,Xbox,Creative,165,2021/05/07
HUB8-F8,10F8F9556C2F,HOME,Trobbal,Steam,Normal,174,2020/10/09
HUB8-F8,10F8F9556C2F,Sanctuary,Sparclen,Steam,Normal,407,2020/10/08
HUB8-F8,10F8F9556C2F,New Aegean Portal,ardyalligan,Steam,Normal,12,2020/10/08
HUB8-101,6101F9556C2F,SCORCHED PLANET,TTV 8BitBOAB,Xbox,Normal,12,2023/06/19
HUB8-101,1101F9556C2F,VOLCANIC PLANET,TTV 8BitBOAB,Xbox,Normal,12,2023/06/13
HUB8-101,3101F9556C2F,Eimory-Hexh Base,yanni109,Xbox,Creative,194,2021/03/05
HUB8-102,5102F9556C2F,Storm Base,kazmattay22,Steam,Normal,76,2023/03/26
HUB8-102,5102F9556C2F,Hidey Hole Hideout,anonymoustallguy,Steam,Normal,57,2023/03/26
HUB8-103,1103F9556C2F,Temple of Ereshkigal-Sin,Prof Mcpwnsauce,Xbox,Normal,"2,378",2021/09/26
HUB8-10C,310CF9556C2F,Shken SJ Oxygen Farm,sebijack,Steam,Normal,846,2020/04/24
HUB8-10C,510CF9556C2F,Reach's Point,ReachDJz,Playstation,Normal,60,2018/11/17
HUB8-10E,610EF9556C2F,[HUB] Nugelm Mining Colony G,Cajun Kegan,Xbox,Normal,495,2021/09/04
HUB8-115,2115F9556C2F,Egarian Lighthouse,Angel Dust Stan Acc,Steam,Normal,329,2020/09/30
HUB8-117,5117F9556C2F,S Class Strom und Bioräume,Yokyhiro,Playstation,Normal,221,2023/04/11
HUB8-11B,111BF9556C2F,Mopuscur-Exle Base,kazmattay22,Steam,Normal,148,2023/03/23
HUB8-11F,511FF9556C2F,2FL Hideout,bp2fl,Steam,Normal,17,2020/07/24
HUB8-11F,511FF9556C2F,Enniu Colony,snflyboy95,Playstation,Normal,95,2020/03/11
HUB8-123,2123F9556C2F,Base exotic tarqeq,Unicron0288,Playstation,Normal,25,2023/08/26
HUB8-123,3123F9556C2F,Giant's Shadow (Hub),mortgirge,Playstation,Normal,739,2019/10/04
HUB8-126,2126F9556C2F,Kolonia Futisti,Bombobux,Steam,Normal,11,2019/01/16
HUB8-137,4137F9556C2F,Ship Hunting Shack,XBlackout756X,Xbox,Normal,63,2022/06/10
HUB8-137,5137F9556C2F,Indium Mine of Bounty,symmetricrooster,Playstation,Normal,421,2022/03/25
HUB8-13D,113DF9556C2F,Your Mom's House,Rineagle,Xbox,Normal,102,2020/12/05
HUB8-145,5145F9556C2F,Aggressive Purple,WilliamMcLovin,Playstation,Normal,18,2023/09/28
